id,timestamp,direction,src_ip,dst_ip,src_port,dst_port,protocol,src_mac,dst_mac,iface,packet_len,ip_ttl,ip_tos,tcp_flags,dns_qname,dns_answer_ip,tls_sni,ndpi_master_proto,ndpi_app_proto,ndpi_category,dst_geo_country,dst_geo_city,decision_action,decision_rule_id
1728,2025-12-07T15:02:19.322223,outbound,10.20.0.1,10.20.0.105,53,52811,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,239,64,,,,,,Unknown,DNS,Network,,,allow,
1729,2025-12-07T15:02:19.324222,outbound,10.20.0.105,10.20.0.1,59769,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,116,64,,,,,,Unknown,DNS,Network,,,allow,
1730,2025-12-07T15:02:19.326693,outbound,10.20.0.1,10.20.0.105,53,59769,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,207,64,,,,,,Unknown,DNS,Network,,,allow,
1731,2025-12-07T15:02:19.329038,outbound,10.20.0.1,10.20.0.190,53,39032,udp,bc:24:11:e4:6f:c6,bc:24:11:cc:c4:d0,,140,64,,,,,,Unknown,DNS,Network,,,allow,
1732,2025-12-07T15:02:19.331361,outbound,10.20.0.105,10.20.0.1,57536,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,94,64,,,,,,Unknown,DNS,Network,,,allow,
1733,2025-12-07T15:02:19.333726,outbound,10.20.0.1,10.20.0.105,53,57536,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,97,64,,,,,,Unknown,DNS,Network,,,allow,
1734,2025-12-07T15:02:19.336021,outbound,10.20.0.190,88.198.248.254,40340,443,tcp,bc:24:11:cc:c4:d0,bc:24:11:e4:6f:c6,,1642,64,,,,,speed.hetzner.de,Unknown,TLS,Web,DE,,allow,
1735,2025-12-07T15:02:19.338104,outbound,10.20.0.105,10.20.0.1,50458,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,104,64,,,,,,Unknown,DNS,Network,,,allow,
1736,2025-12-07T15:02:19.340999,outbound,10.20.0.1,10.20.0.105,53,50458,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,168,64,,,,,,Unknown,DNS,Network,,,allow,
1737,2025-12-07T15:02:19.344970,inbound,88.198.248.254,10.20.0.190,443,40340,tcp,bc:24:11:e4:6f:c6,bc:24:11:cc:c4:d0,,1304,57,64,,,,,Unknown,TLS,Web,,,allow,
1738,2025-12-07T15:02:19.348243,outbound,10.20.0.105,10.20.0.1,54575,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,71,64,,,,,,Unknown,DNS,Network,,,allow,
1739,2025-12-07T15:02:19.351192,outbound,10.20.0.1,10.20.0.105,53,54575,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,167,64,,,,,,Unknown,DNS,Network,,,allow,
1740,2025-12-07T15:02:19.353788,outbound,10.20.0.190,10.20.0.1,47670,53,udp,bc:24:11:cc:c4:d0,bc:24:11:e4:6f:c6,,76,64,,,,,,Unknown,DNS,Network,,,allow,
1741,2025-12-07T15:02:19.357203,outbound,10.20.0.1,10.20.0.190,53,47670,udp,bc:24:11:e4:6f:c6,bc:24:11:cc:c4:d0,,130,64,,,,,,Unknown,DNS,Network,,,allow,
1742,2025-12-07T15:02:19.360524,outbound,10.20.0.190,88.198.248.254,40348,443,tcp,bc:24:11:cc:c4:d0,bc:24:11:e4:6f:c6,,1642,64,,,,,speed.hetzner.de,Unknown,TLS,Web,DE,,allow,
1743,2025-12-07T15:02:19.363557,inbound,88.198.248.254,10.20.0.190,443,40348,tcp,bc:24:11:e4:6f:c6,bc:24:11:cc:c4:d0,,1304,57,64,,,,,Unknown,TLS,Web,,,allow,
1744,2025-12-07T15:02:19.365811,outbound,10.20.0.105,54.83.21.156,50152,80,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,191,64,,,,,,HTTP,AmazonAWS,Cloud,US,Ashburn,allow,
1745,2025-12-07T15:02:19.367876,outbound,10.20.0.1,10.20.0.190,22,60904,tcp,bc:24:11:e4:6f:c6,bc:24:11:cc:c4:d0,,106,64,,,,,,Unknown,SSH,RemoteAccess,,,allow,
1746,2025-12-07T15:02:20.301233,outbound,10.20.0.164,10.20.0.1,55880,53,udp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,100,64,,,,,,Unknown,DNS,Network,,,allow,
1747,2025-12-07T15:02:20.305136,outbound,10.20.0.1,10.20.0.164,53,55880,udp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,158,64,,,,,,Unknown,DNS,Network,,,allow,
1748,2025-12-07T15:02:20.308510,outbound,10.20.0.164,10.20.0.1,47587,53,udp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,96,64,,,,,,Unknown,DNS,Network,,,allow,
1749,2025-12-07T15:02:20.317980,outbound,10.20.0.1,10.20.0.164,53,47587,udp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,168,64,,,,,,Unknown,DNS,Network,,,allow,
1750,2025-12-07T15:02:20.322675,outbound,10.20.0.164,10.20.0.1,48220,53,udp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,77,64,,,,,,Unknown,DNS,Network,,,allow,
1751,2025-12-07T15:02:20.326305,outbound,10.20.0.1,10.20.0.164,53,48220,udp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,174,64,,,,,,Unknown,DNS,Network,,,allow,
1752,2025-12-07T15:02:20.331160,outbound,10.20.0.164,185.199.110.153,55134,443,tcp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,1643,64,,,,,www.rust-lang.org,Unknown,TLS,Web,US,,allow,
1753,2025-12-07T15:02:20.335242,inbound,185.199.110.153,10.20.0.164,443,55134,tcp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,1304,59,64,,,,,Unknown,TLS,Web,,,allow,
1754,2025-12-07T15:02:20.338456,outbound,10.20.0.164,10.20.0.1,38055,53,udp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,74,64,,,,,,Unknown,DNS,Network,,,allow,
1755,2025-12-07T15:02:20.340956,outbound,10.20.0.1,10.20.0.164,53,38055,udp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,189,64,,,,,,Unknown,DNS,Network,,,allow,
1756,2025-12-07T15:02:20.343424,outbound,10.20.0.164,151.101.2.217,57388,443,tcp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,1640,64,,,,,www.elastic.co,Unknown,TLS,Web,US,,allow,
1757,2025-12-07T15:02:20.345478,inbound,151.101.2.217,10.20.0.164,443,57388,tcp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,1304,57,,,,,,Unknown,TLS,Web,,,allow,
1758,2025-12-07T15:02:21.325202,outbound,10.20.0.164,10.20.0.1,34227,53,udp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,76,64,,,,,,Unknown,DNS,Network,,,allow,
1759,2025-12-07T15:02:21.329441,outbound,10.20.0.1,10.20.0.164,53,34227,udp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,130,64,,,,,,Unknown,DNS,Network,,,allow,
1760,2025-12-07T15:02:21.333618,outbound,10.20.0.164,88.198.248.254,39066,443,tcp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,1642,64,,,,,speed.hetzner.de,Unknown,TLS,Web,DE,,allow,
1761,2025-12-07T15:02:21.337166,inbound,88.198.248.254,10.20.0.164,443,39066,tcp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,1304,57,64,,,,,Unknown,TLS,Web,,,allow,
1762,2025-12-07T15:02:21.341161,outbound,10.20.0.105,10.20.0.1,36379,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,71,64,,,,,,Unknown,DNS,Network,,,allow,
1763,2025-12-07T15:02:21.345456,outbound,10.20.0.1,10.20.0.105,53,36379,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,122,64,,,,,,Unknown,DNS,Network,,,allow,
1764,2025-12-07T15:02:21.350181,outbound,10.20.0.105,207.241.224.2,48600,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1637,64,,,,,archive.org,Unknown,TLS,Web,US,,allow,
1765,2025-12-07T15:02:21.354504,inbound,207.241.224.2,10.20.0.105,443,48600,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,53,32,,,,,Unknown,TLS,Web,,,allow,
1766,2025-12-07T15:02:21.360541,outbound,10.20.0.110,10.20.0.1,59261,53,udp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,93,64,,,,,,Unknown,DNS,Network,,,allow,
1767,2025-12-07T15:02:21.364036,outbound,10.20.0.1,10.20.0.110,53,59261,udp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,156,64,,,,,,Unknown,DNS,Network,,,allow,
1768,2025-12-07T15:02:21.367209,outbound,10.20.0.110,10.20.0.1,47078,53,udp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,94,64,,,,,,Unknown,DNS,Network,,,allow,
1769,2025-12-07T15:02:21.369476,outbound,10.20.0.1,10.20.0.110,53,47078,udp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,157,64,,,,,,Unknown,DNS,Network,,,allow,
1770,2025-12-07T15:02:21.371764,outbound,10.20.0.110,10.20.0.1,60802,53,udp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,108,64,,,,,,Unknown,DNS,Network,,,allow,
1771,2025-12-07T15:02:21.374511,outbound,10.20.0.1,10.20.0.110,53,60802,udp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,172,64,,,,,,Unknown,DNS,Network,,,allow,
1772,2025-12-07T15:02:21.378716,outbound,10.20.0.110,10.20.0.1,36660,53,udp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,76,64,,,,,,Unknown,DNS,Network,,,allow,
1773,2025-12-07T15:02:21.383209,outbound,10.20.0.1,10.20.0.110,53,36660,udp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,104,64,,,,,,Unknown,DNS,Network,,,allow,
1774,2025-12-07T15:02:21.387537,outbound,10.20.0.105,10.20.0.1,33500,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,75,64,,,,,,Unknown,DNS,Network,,,allow,
1775,2025-12-07T15:02:21.390433,outbound,10.20.0.1,10.20.0.105,53,33500,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,180,64,,,,,,Unknown,DNS,Network,,,allow,
1776,2025-12-07T15:02:21.420344,outbound,10.20.0.110,213.188.196.246,42774,443,tcp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,1642,64,,,,,worldtimeapi.org,Unknown,TLS,Web,US,,allow,
1777,2025-12-07T15:02:21.423792,outbound,10.20.0.105,151.101.67.19,43230,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1641,64,,,,,www.mozilla.org,Unknown,TLS,Web,US,,allow,
1778,2025-12-07T15:02:21.426215,inbound,151.101.67.19,10.20.0.105,443,43230,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,59,64,,,,,Unknown,TLS,Web,,,allow,
1779,2025-12-07T15:02:22.349565,outbound,10.20.0.110,10.20.0.1,56730,53,udp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,71,64,,,,,,Unknown,DNS,Network,,,allow,
1780,2025-12-07T15:02:22.353835,outbound,10.20.0.1,10.20.0.110,53,56730,udp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,127,64,,,,,,Unknown,DNS,Network,,,allow,
1781,2025-12-07T15:02:22.358330,outbound,10.20.0.110,23.185.0.2,48310,443,tcp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,1637,64,,,,,pytorch.org,Unknown,TLS,Web,US,,allow,
1782,2025-12-07T15:02:22.362225,inbound,23.185.0.2,10.20.0.110,443,48310,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,1304,59,64,,,,,Unknown,TLS,Web,,,allow,
1783,2025-12-07T15:02:22.366382,outbound,10.20.0.110,10.20.0.1,59504,53,udp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,76,64,,,,,,DNS,AmazonAWS,Cloud,,,allow,
1784,2025-12-07T15:02:22.370985,outbound,10.20.0.1,10.20.0.110,53,59504,udp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,204,64,,,,,,DNS,AmazonAWS,Cloud,,,allow,
1785,2025-12-07T15:02:22.380683,outbound,10.20.0.110,52.216.218.16,60194,443,tcp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,1630,64,,,,,s3.amazonaws.com,TLS,AmazonAWS,Cloud,US,Ashburn,allow,
1786,2025-12-07T15:02:22.384570,inbound,52.216.218.16,10.20.0.110,443,60194,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,1269,241,,,,,,TLS,AmazonAWS,Cloud,,,allow,
1787,2025-12-07T15:02:22.388001,outbound,10.20.0.105,10.20.0.1,36974,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,74,64,,,,,,Unknown,DNS,Network,,,allow,
1788,2025-12-07T15:02:22.391583,outbound,10.20.0.1,10.20.0.105,53,36974,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,236,64,,,,,,Unknown,DNS,Network,,,allow,
1789,2025-12-07T15:02:22.406280,outbound,10.20.0.110,10.20.0.1,57090,53,udp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,68,64,,,,,,Unknown,DNS,Network,,,allow,
1790,2025-12-07T15:02:22.410056,outbound,10.20.0.1,10.20.0.110,53,57090,udp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,132,64,,,,,,Unknown,DNS,Network,,,allow,
1791,2025-12-07T15:02:22.414344,outbound,10.20.0.105,151.101.1.176,55422,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1640,64,,,,,cdn.kernel.org,Unknown,TLS,Web,US,,allow,
1792,2025-12-07T15:02:22.418262,outbound,10.20.0.110,151.101.0.223,49854,443,tcp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,1634,64,,,,,pypi.org,Unknown,TLS,Web,US,,allow,
1793,2025-12-07T15:02:22.422386,inbound,151.101.1.176,10.20.0.105,443,55422,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,57,,,,,,Unknown,TLS,Web,,,allow,
1794,2025-12-07T15:02:22.425241,inbound,151.101.0.223,10.20.0.110,443,49854,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,1304,57,,,,,,Unknown,TLS,Web,,,allow,
1795,2025-12-07T15:02:24.397359,outbound,10.20.0.164,10.20.0.1,47266,53,udp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,100,64,,,,,,Unknown,DNS,Network,,,allow,
1796,2025-12-07T15:02:24.401391,outbound,10.20.0.1,10.20.0.164,53,47266,udp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,158,64,,,,,,Unknown,DNS,Network,,,allow,
1797,2025-12-07T15:02:24.405533,outbound,10.20.0.164,10.20.0.1,58430,53,udp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,96,64,,,,,,Unknown,DNS,Network,,,allow,
1798,2025-12-07T15:02:24.409432,outbound,10.20.0.1,10.20.0.164,53,58430,udp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,168,64,,,,,,Unknown,DNS,Network,,,allow,
1799,2025-12-07T15:02:24.415371,outbound,10.20.0.164,10.20.0.1,57961,53,udp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,73,64,,,,,,Unknown,DNS,Network,,,allow,
1800,2025-12-07T15:02:24.420018,outbound,10.20.0.1,10.20.0.164,53,57961,udp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,89,64,,,,,,Unknown,DNS,Network,,,allow,
1801,2025-12-07T15:02:24.423807,outbound,10.20.0.164,66.241.125.232,50944,443,tcp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,1639,64,,,,,httpbingo.org,Unknown,TLS,Web,US,,allow,
1802,2025-12-07T15:02:24.426940,inbound,66.241.125.232,10.20.0.164,443,50944,tcp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,193,59,,,,,,Unknown,TLS,Web,,,allow,
1803,2025-12-07T15:02:24.430577,outbound,10.20.0.164,10.20.0.1,53463,53,udp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,71,64,,,,,,Unknown,DNS,Network,,,allow,
1804,2025-12-07T15:02:24.434051,outbound,10.20.0.1,10.20.0.164,53,53463,udp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,87,64,,,,,,Unknown,DNS,Network,,,allow,
1805,2025-12-07T15:02:24.437422,outbound,10.20.0.164,207.241.224.2,34494,443,tcp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,1637,64,,,,,archive.org,Unknown,TLS,Web,US,,allow,
1806,2025-12-07T15:02:24.439761,outbound,10.20.0.110,10.20.0.1,59482,53,udp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,94,64,,,,,,Unknown,DNS,Network,,,allow,
1807,2025-12-07T15:02:24.441898,outbound,10.20.0.1,10.20.0.110,53,59482,udp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,157,64,,,,,,Unknown,DNS,Network,,,allow,
1808,2025-12-07T15:02:25.421161,outbound,10.20.0.110,10.20.0.1,52803,53,udp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,93,64,,,,,,Unknown,DNS,Network,,,allow,
1809,2025-12-07T15:02:25.425348,inbound,207.241.224.2,10.20.0.164,443,34494,tcp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,1304,53,32,,,,,Unknown,TLS,Web,,,allow,
1810,2025-12-07T15:02:25.429393,outbound,10.20.0.1,10.20.0.110,53,52803,udp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,156,64,,,,,,Unknown,DNS,Network,,,allow,
1811,2025-12-07T15:02:25.433288,outbound,10.20.0.110,10.20.0.1,53796,53,udp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,108,64,,,,,,Unknown,DNS,Network,,,allow,
1812,2025-12-07T15:02:25.436805,outbound,10.20.0.1,10.20.0.110,53,53796,udp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,172,64,,,,,,Unknown,DNS,Network,,,allow,
1813,2025-12-07T15:02:25.440338,outbound,10.20.0.110,10.20.0.1,52546,53,udp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,73,64,,,,,,Unknown,DNS,Network,,,allow,
1814,2025-12-07T15:02:25.452551,outbound,10.20.0.1,10.20.0.110,53,52546,udp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,89,64,,,,,,Unknown,DNS,Network,,,allow,
1815,2025-12-07T15:02:25.457075,outbound,10.20.0.110,66.241.125.232,36442,443,tcp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,1639,64,,,,,httpbingo.org,Unknown,TLS,Web,US,,allow,
1816,2025-12-07T15:02:25.460677,inbound,66.241.125.232,10.20.0.110,443,36442,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,193,58,32,,,,,Unknown,TLS,Web,,,allow,
1817,2025-12-07T15:02:25.464037,outbound,10.20.0.105,10.20.0.1,32904,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,101,64,,,,,,Unknown,DNS,Network,,,allow,
1818,2025-12-07T15:02:25.467414,outbound,10.20.0.164,10.20.0.1,57299,53,udp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,73,64,,,,,,Unknown,DNS,Network,,,allow,
1819,2025-12-07T15:02:25.470516,outbound,10.20.0.1,10.20.0.164,53,57299,udp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,157,64,,,,,,Unknown,DNS,Network,,,allow,
1820,2025-12-07T15:02:25.473278,outbound,10.20.0.1,10.20.0.105,53,32904,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,159,64,,,,,,Unknown,DNS,Network,,,allow,
1821,2025-12-07T15:02:25.475671,outbound,10.20.0.164,172.67.74.163,44368,443,tcp,bc:24:11:b2:03:8e,bc:24:11:e4:6f:c6,,1639,64,,,,,picsum.photos,TLS,Cloudflare,Web,,,allow,
1822,2025-12-07T15:02:25.477778,outbound,10.20.0.105,10.20.0.1,41757,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,101,64,,,,,,Unknown,DNS,Network,,,allow,
1823,2025-12-07T15:02:25.479742,outbound,10.20.0.1,10.20.0.105,53,41757,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,164,64,,,,,,Unknown,DNS,Network,,,allow,
1824,2025-12-07T15:02:25.481858,inbound,172.67.74.163,10.20.0.164,443,44368,tcp,bc:24:11:e4:6f:c6,bc:24:11:b2:03:8e,,1304,59,,,,,,TLS,Cloudflare,Web,,,allow,
1825,2025-12-07T15:02:25.484476,outbound,10.20.0.105,10.20.0.1,60010,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,97,64,,,,,,Unknown,DNS,Network,,,allow,
1826,2025-12-07T15:02:25.487238,outbound,10.20.0.110,10.20.0.1,42574,53,udp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,74,64,,,,,,Unknown,DNS,Network,,,allow,
1827,2025-12-07T15:02:25.490283,outbound,10.20.0.1,10.20.0.105,53,60010,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,160,64,,,,,,Unknown,DNS,Network,,,allow,
1828,2025-12-07T15:02:25.493060,outbound,10.20.0.1,10.20.0.110,53,42574,udp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,122,64,,,,,,Unknown,DNS,Network,,,allow,
1829,2025-12-07T15:02:25.497120,outbound,10.20.0.110,104.26.1.8,52408,443,tcp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,1640,64,,,,,matplotlib.org,TLS,Cloudflare,Web,,,allow,
1830,2025-12-07T15:02:25.501786,outbound,10.20.0.105,10.20.0.1,59607,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,98,64,,,,,,Unknown,DNS,Network,,,allow,
1831,2025-12-07T15:02:25.504753,outbound,10.20.0.1,10.20.0.105,53,59607,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,239,64,,,,,,Unknown,DNS,Network,,,allow,
1832,2025-12-07T15:02:25.507688,inbound,104.26.1.8,10.20.0.110,443,52408,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,1304,59,,,,,,TLS,Cloudflare,Web,,,allow,
1833,2025-12-07T15:02:25.511038,outbound,10.20.0.105,10.20.0.1,42447,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,116,64,,,,,,Unknown,DNS,Network,,,allow,
1834,2025-12-07T15:02:25.514606,outbound,10.20.0.1,10.20.0.105,53,42447,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,207,64,,,,,,Unknown,DNS,Network,,,allow,
1835,2025-12-07T15:02:25.517854,outbound,10.20.0.105,10.20.0.1,44282,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,94,64,,,,,,Unknown,DNS,Network,,,allow,
1836,2025-12-07T15:02:25.520234,outbound,10.20.0.1,10.20.0.105,53,44282,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,97,64,,,,,,Unknown,DNS,Network,,,allow,
1837,2025-12-07T15:02:25.523020,outbound,10.20.0.105,10.20.0.1,44323,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,104,64,,,,,,Unknown,DNS,Network,,,allow,
1838,2025-12-07T15:02:25.525216,outbound,10.20.0.1,10.20.0.105,53,44323,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,168,64,,,,,,Unknown,DNS,Network,,,allow,
1839,2025-12-07T15:02:25.527734,outbound,10.20.0.105,10.20.0.1,43837,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,71,64,,,,,,Unknown,DNS,Network,,,allow,
1840,2025-12-07T15:02:25.530297,outbound,10.20.0.1,10.20.0.105,53,43837,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,167,64,,,,,,Unknown,DNS,Network,,,allow,
1841,2025-12-07T15:02:25.532600,outbound,10.20.0.110,10.20.0.1,42814,53,udp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,82,64,,,,,,DNS,GoogleServices,Web,,,allow,
1842,2025-12-07T15:02:25.536748,outbound,10.20.0.1,10.20.0.110,53,42814,udp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,146,64,,,,,,DNS,GoogleServices,Web,,,allow,
1843,2025-12-07T15:02:25.545456,outbound,10.20.0.110,142.250.109.207,50192,443,tcp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,1648,64,,,,,storage.googleapis.com,TLS,GoogleServices,Web,US,,allow,
1844,2025-12-07T15:02:25.548972,inbound,142.250.109.207,10.20.0.110,443,50192,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,1304,123,,,,,,TLS,Google,Web,,,allow,
1845,2025-12-07T15:02:25.552377,outbound,10.20.0.105,52.205.123.206,44614,80,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,254,64,,,,,,HTTP,AmazonAWS,Cloud,US,Ashburn,allow,
1846,2025-12-07T15:02:25.554631,outbound,10.20.0.110,10.20.0.1,54227,53,udp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,68,64,,,,,,Unknown,DNS,Network,,,allow,
1847,2025-12-07T15:02:25.557009,outbound,10.20.0.1,10.20.0.110,53,54227,udp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,132,64,,,,,,Unknown,DNS,Network,,,allow,
1848,2025-12-07T15:02:25.561218,outbound,10.20.0.105,10.20.0.1,32937,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,80,64,,,,,,Unknown,DNS,Network,,,allow,
1849,2025-12-07T15:02:25.565784,outbound,10.20.0.1,10.20.0.105,53,32937,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,96,64,,,,,,Unknown,DNS,Network,,,allow,
1850,2025-12-07T15:02:25.568310,outbound,10.20.0.110,151.101.128.223,34596,443,tcp,bc:24:11:18:89:6b,bc:24:11:e4:6f:c6,,1634,64,,,,,pypi.org,Unknown,TLS,Web,US,,allow,
1851,2025-12-07T15:02:25.570684,inbound,151.101.128.223,10.20.0.110,443,34596,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:89:6b,,1304,57,,,,,,Unknown,TLS,Web,,,allow,
1852,2025-12-07T15:02:25.575309,outbound,10.20.0.105,209.216.230.207,35536,443,tcp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,1646,64,,,,,news.ycombinator.com,Unknown,TLS,Web,US,,allow,
1853,2025-12-07T15:02:26.444637,inbound,209.216.230.207,10.20.0.105,443,35536,tcp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,1304,46,,,,,,Unknown,TLS,Web,,,allow,
1854,2025-12-07T15:02:26.448727,outbound,10.20.0.105,10.20.0.1,45948,53,udp,bc:24:11:18:d9:29,bc:24:11:e4:6f:c6,,75,64,,,,,,Unknown,DNS,Network,,,allow,
1855,2025-12-07T15:02:26.452265,outbound,10.20.0.1,10.20.0.105,53,45948,udp,bc:24:11:e4:6f:c6,bc:24:11:18:d9:29,,180,64,,,,,,Unknown,DNS,Network,,,allow,
